,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Sales,InvoiceYear,InvoiceMonth,InvoiceDay,InvoiceTime,DayOfWeek,InvoiceHour,DayPeriod
4670,580054,22421,LIPSTICK PEN FUSCHIA,7,2011-12-01 13:08:00,0.42,18122,United Kingdom,2.94,2011,12,1,13:08:00,Thursday,13,Afternoon
4671,580054,23321,SMALL WHITE HEART OF WICKER,1,2011-12-01 13:08:00,1.65,18122,United Kingdom,1.65,2011,12,1,13:08:00,Thursday,13,Afternoon
4674,580117,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-12-01 16:28:00,5.45,14655,United Kingdom,16.35,2011,12,1,16:28:00,Thursday,16,Afternoon
4675,580129,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-12-01 18:03:00,1.25,17426,United Kingdom,15.0,2011,12,1,18:03:00,Thursday,18,Afternoon
4676,580136,20724,RED RETROSPOT CHARLOTTE BAG,6,2011-12-01 19:42:00,0.85,17841,United Kingdom,5.1,2011,12,1,19:42:00,Thursday,19,Evening
4677,580136,22419,LIPSTICK PEN RED,1,2011-12-01 19:42:00,0.42,17841,United Kingdom,0.42,2011,12,1,19:42:00,Thursday,19,Evening
4678,580136,22807,SET OF 6 T-LIGHTS TOADSTOOLS,1,2011-12-01 19:42:00,2.95,17841,United Kingdom,2.95,2011,12,1,19:42:00,Thursday,19,Evening
4680,580137,23490,T-LIGHT HOLDER HANGING LOVE BIRD,1,2011-12-01 19:54:00,3.75,17566,United Kingdom,3.75,2011,12,1,19:54:00,Thursday,19,Evening
4682,580143,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-12-02 09:32:00,1.65,13297,United Kingdom,19.799999999999997,2011,12,2,09:32:00,Friday,9,Morning
4683,580143,23108,SET OF 10 LED DOLLY LIGHTS,12,2011-12-02 09:32:00,5.39,13297,United Kingdom,64.67999999999999,2011,12,2,09:32:00,Friday,9,Morning
4684,580152,22712,CARD DOLLY GIRL ,12,2011-12-02 10:22:00,0.42,12364,Belgium,5.04,2011,12,2,10:22:00,Friday,10,Morning
4685,580153,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2011-12-02 10:23:00,1.65,12762,Portugal,39.599999999999994,2011,12,2,10:23:00,Friday,10,Morning
4687,580160,22306,SILVER MUG BONE CHINA TREE OF LIFE,12,2011-12-02 10:47:00,1.06,12700,France,12.72,2011,12,2,10:47:00,Friday,10,Morning
4688,580208,20828,GLITTER BUTTERFLY CLIPS,12,2011-12-02 12:07:00,2.55,13468,United Kingdom,30.599999999999998,2011,12,2,12:07:00,Friday,12,Morning
4689,580221,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-12-02 12:13:00,1.25,14092,United Kingdom,15.0,2011,12,2,12:13:00,Friday,12,Morning
4690,580272,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,10,2011-12-02 12:52:00,2.55,15547,United Kingdom,25.5,2011,12,2,12:52:00,Friday,12,Morning
4691,580279,20981,12 PENCILS TALL TUBE WOODLAND,12,2011-12-02 13:12:00,0.85,15123,United Kingdom,10.2,2011,12,2,13:12:00,Friday,13,Afternoon
4692,580289,21166,COOK WITH WINE METAL SIGN ,12,2011-12-02 13:32:00,2.08,15856,United Kingdom,24.96,2011,12,2,13:32:00,Friday,13,Afternoon
4693,580290,23266,SET OF 3 WOODEN STOCKING DECORATION,1,2011-12-02 13:35:00,1.25,17221,United Kingdom,1.25,2011,12,2,13:35:00,Friday,13,Afternoon
4694,580293,21175,GIN AND TONIC DIET METAL SIGN,1,2011-12-02 13:38:00,2.55,16426,United Kingdom,2.55,2011,12,2,13:38:00,Friday,13,Afternoon
4695,580304,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,4,2011-12-02 14:25:00,0.85,18055,United Kingdom,3.4,2011,12,2,14:25:00,Friday,14,Afternoon
4696,580304,21034,REX CASH+CARRY JUMBO SHOPPER,4,2011-12-02 14:25:00,0.95,18055,United Kingdom,3.8,2011,12,2,14:25:00,Friday,14,Afternoon
4697,580305,21238,RED RETROSPOT CUP,1,2011-12-02 14:26:00,0.85,12970,United Kingdom,0.85,2011,12,2,14:26:00,Friday,14,Afternoon
4698,580305,23318,BOX OF 6 MINI VINTAGE CRACKERS,1,2011-12-02 14:26:00,2.49,12970,United Kingdom,2.49,2011,12,2,14:26:00,Friday,14,Afternoon
4699,580311,20718,RED RETROSPOT SHOPPER BAG,10,2011-12-02 14:48:00,1.25,18245,United Kingdom,12.5,2011,12,2,14:48:00,Friday,14,Afternoon
4700,580319,21286,RETROSPOT CANDLE  LARGE,24,2011-12-02 15:39:00,0.59,15078,United Kingdom,14.16,2011,12,2,15:39:00,Friday,15,Afternoon
4701,580320,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-12-02 15:40:00,2.1,15078,United Kingdom,25.200000000000003,2011,12,2,15:40:00,Friday,15,Afternoon
4703,580364,23077,DOUGHNUT LIP GLOSS ,20,2011-12-02 16:34:00,1.25,13309,United Kingdom,25.0,2011,12,2,16:34:00,Friday,16,Afternoon
4704,580397,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,3,2011-12-04 11:24:00,1.25,13558,United Kingdom,3.75,2011,12,4,11:24:00,Sunday,11,Morning
4705,580399,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,2,2011-12-04 11:45:00,1.95,13471,United Kingdom,3.9,2011,12,4,11:45:00,Sunday,11,Morning
4706,580399,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,2011-12-04 11:45:00,5.95,13471,United Kingdom,17.85,2011,12,4,11:45:00,Sunday,11,Morning
4707,580469,22346,PARTY PIZZA DISH GREEN POLKADOT,6,2011-12-04 12:32:00,0.19,14583,United Kingdom,1.1400000000000001,2011,12,4,12:32:00,Sunday,12,Morning
4708,580469,22601,CHRISTMAS RETROSPOT ANGEL WOOD,2,2011-12-04 12:32:00,0.85,14583,United Kingdom,1.7,2011,12,4,12:32:00,Sunday,12,Morning
4709,580482,23504,PLAYING CARDS JUBILEE UNION JACK,2,2011-12-04 12:44:00,1.25,16033,United Kingdom,2.5,2011,12,4,12:44:00,Sunday,12,Morning
4710,580501,23503,PLAYING CARDS KEEP CALM & CARRY ON,4,2011-12-04 13:00:00,1.25,14546,United Kingdom,5.0,2011,12,4,13:00:00,Sunday,13,Afternoon
4711,580501,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-12-04 13:00:00,0.85,14546,United Kingdom,10.2,2011,12,4,13:00:00,Sunday,13,Afternoon
4712,580504,22906,12 MESSAGE CARDS WITH ENVELOPES,2,2011-12-04 13:32:00,1.65,17936,United Kingdom,3.3,2011,12,4,13:32:00,Sunday,13,Afternoon
4713,580506,22072,RED RETROSPOT TEA CUP AND SAUCER ,12,2011-12-04 13:34:00,1.25,13319,United Kingdom,15.0,2011,12,4,13:34:00,Sunday,13,Afternoon
4714,580511,23235,STORAGE TIN VINTAGE LEAF,6,2011-12-04 13:54:00,2.89,12560,Germany,17.34,2011,12,4,13:54:00,Sunday,13,Afternoon
4715,580512,23473,WOODLAND SMALL RED FELT HEART,12,2011-12-04 13:55:00,0.83,12673,Germany,9.959999999999999,2011,12,4,13:55:00,Sunday,13,Afternoon
4716,580513,21918,SET 12 KIDS COLOUR  CHALK STICKS,2,2011-12-04 13:59:00,0.42,14456,United Kingdom,0.84,2011,12,4,13:59:00,Sunday,13,Afternoon
4717,580514,20828,GLITTER BUTTERFLY CLIPS,3,2011-12-04 14:01:00,2.55,16905,United Kingdom,7.6499999999999995,2011,12,4,14:01:00,Sunday,14,Afternoon
4718,580514,22113,GREY HEART HOT WATER BOTTLE,5,2011-12-04 14:01:00,4.25,16905,United Kingdom,21.25,2011,12,4,14:01:00,Sunday,14,Afternoon
4720,580520,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-12-04 14:55:00,1.65,13521,United Kingdom,1.65,2011,12,4,14:55:00,Sunday,14,Afternoon
4721,580523,22151,PLACE SETTING WHITE HEART,3,2011-12-04 15:00:00,0.42,17827,United Kingdom,1.26,2011,12,4,15:00:00,Sunday,15,Afternoon
4722,580527,22200,FRYING PAN PINK POLKADOT,3,2011-12-04 15:19:00,1.25,13736,United Kingdom,3.75,2011,12,4,15:19:00,Sunday,15,Afternoon
4723,580527,22266,EASTER DECORATION HANGING BUNNY,4,2011-12-04 15:19:00,0.19,13736,United Kingdom,0.76,2011,12,4,15:19:00,Sunday,15,Afternoon
4724,580527,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,1,2011-12-04 15:19:00,0.29,13736,United Kingdom,0.29,2011,12,4,15:19:00,Sunday,15,Afternoon
4725,580527,84510E,SET OF 4 GREEN CAROUSEL COASTERS,2,2011-12-04 15:19:00,0.21,13736,United Kingdom,0.42,2011,12,4,15:19:00,Sunday,15,Afternoon
4726,580529,22175,PINK OWL SOFT TOY,1,2011-12-04 15:35:00,2.95,14658,United Kingdom,2.95,2011,12,4,15:35:00,Sunday,15,Afternoon
4728,580543,21181,PLEASE ONE PERSON METAL SIGN,12,2011-12-05 09:11:00,2.1,18223,United Kingdom,25.200000000000003,2011,12,5,09:11:00,Monday,9,Morning
4729,580545,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-12-05 09:16:00,1.45,12782,Portugal,17.4,2011,12,5,09:16:00,Monday,9,Morning
4730,580559,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-12-05 10:24:00,6.25,15628,United Kingdom,12.5,2011,12,5,10:24:00,Monday,10,Morning
4731,580611,21306,SET/4 DAISY MIRROR MAGNETS,1,2011-12-05 11:49:00,0.29,12748,United Kingdom,0.29,2011,12,5,11:49:00,Monday,11,Morning
4732,580611,21504,SKULLS GREETING CARD,12,2011-12-05 11:49:00,0.42,12748,United Kingdom,5.04,2011,12,5,11:49:00,Monday,11,Morning
4733,580611,22499,WOODEN UNION JACK BUNTING,1,2011-12-05 11:49:00,5.95,12748,United Kingdom,5.95,2011,12,5,11:49:00,Monday,11,Morning
4734,580613,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-12-05 12:03:00,2.08,14759,United Kingdom,12.48,2011,12,5,12:03:00,Monday,12,Morning
4735,580619,22546,MINI JIGSAW PURDEY,10,2011-12-05 12:08:00,0.19,15053,United Kingdom,1.9,2011,12,5,12:08:00,Monday,12,Morning
4736,580632,47590B,PINK HAPPY BIRTHDAY BUNTING,1,2011-12-05 12:16:00,5.45,16360,United Kingdom,5.45,2011,12,5,12:16:00,Monday,12,Morning
4737,580632,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,4,2011-12-05 12:16:00,1.45,16360,United Kingdom,5.8,2011,12,5,12:16:00,Monday,12,Morning
4738,580632,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-12-05 12:16:00,2.95,16360,United Kingdom,20.650000000000002,2011,12,5,12:16:00,Monday,12,Morning
4739,580633,21175,GIN AND TONIC DIET METAL SIGN,1,2011-12-05 12:28:00,2.55,17579,United Kingdom,2.55,2011,12,5,12:28:00,Monday,12,Morning
4740,580633,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2011-12-05 12:28:00,2.95,17579,United Kingdom,5.9,2011,12,5,12:28:00,Monday,12,Morning
4741,580635,23263,SET OF 3 WOODEN HEART DECORATIONS,2,2011-12-05 12:30:00,1.25,14649,United Kingdom,2.5,2011,12,5,12:30:00,Monday,12,Morning
4742,580637,22118,JOY WOODEN BLOCK LETTERS,4,2011-12-05 12:40:00,1.25,15033,United Kingdom,5.0,2011,12,5,12:40:00,Monday,12,Morning
4743,580637,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,3,2011-12-05 12:40:00,1.45,15033,United Kingdom,4.35,2011,12,5,12:40:00,Monday,12,Morning
4744,580639,23493,VINTAGE DOILY TRAVEL SEWING KIT,2,2011-12-05 12:46:00,1.95,17254,United Kingdom,3.9,2011,12,5,12:46:00,Monday,12,Morning
4745,580640,23498,CLASSIC BICYCLE CLIPS ,2,2011-12-05 12:51:00,1.45,16910,United Kingdom,2.9,2011,12,5,12:51:00,Monday,12,Morning
4746,580647,23242,TREASURE TIN BUFFALO BILL ,6,2011-12-05 13:14:00,2.08,14083,United Kingdom,12.48,2011,12,5,13:14:00,Monday,13,Afternoon
4749,580653,21479,WHITE SKULL HOT WATER BOTTLE ,12,2011-12-05 13:34:00,4.25,17706,United Kingdom,51.0,2011,12,5,13:34:00,Monday,13,Afternoon
4751,580672,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,4,2011-12-05 14:29:00,2.89,17920,United Kingdom,11.56,2011,12,5,14:29:00,Monday,14,Afternoon
4752,580673,21175,GIN AND TONIC DIET METAL SIGN,12,2011-12-05 14:30:00,2.55,13089,United Kingdom,30.599999999999998,2011,12,5,14:30:00,Monday,14,Afternoon
4753,580675,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-12-05 14:35:00,0.55,15640,United Kingdom,13.200000000000001,2011,12,5,14:35:00,Monday,14,Afternoon
4754,580677,22766,PHOTO FRAME CORNICE,4,2011-12-05 14:40:00,2.95,16200,United Kingdom,11.8,2011,12,5,14:40:00,Monday,14,Afternoon
4755,580678,23500,KEY RING BASEBALL BOOT ASSORTED ,1,2011-12-05 14:49:00,1.25,18015,United Kingdom,1.25,2011,12,5,14:49:00,Monday,14,Afternoon
4756,580682,23357,HOT WATER BOTTLE SEX BOMB,12,2011-12-05 15:02:00,1.65,16968,United Kingdom,19.799999999999997,2011,12,5,15:02:00,Monday,15,Afternoon
4757,580688,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-12-05 15:38:00,1.95,15550,United Kingdom,11.7,2011,12,5,15:38:00,Monday,15,Afternoon
4758,580691,90214D,"LETTER ""D"" BLING KEY RING",12,2011-12-05 15:48:00,0.29,13790,United Kingdom,3.4799999999999995,2011,12,5,15:48:00,Monday,15,Afternoon
4760,580694,22075,6 RIBBONS ELEGANT CHRISTMAS ,24,2011-12-05 16:00:00,0.39,16600,United Kingdom,9.36,2011,12,5,16:00:00,Monday,16,Afternoon
4761,580720,22866,HAND WARMER SCOTTY DOG DESIGN,2,2011-12-05 16:55:00,2.1,14629,United Kingdom,4.2,2011,12,5,16:55:00,Monday,16,Afternoon
4763,580727,21982,PACK OF 12 SUKI TISSUES ,6,2011-12-05 17:17:00,0.83,14096,United Kingdom,4.9799999999999995,2011,12,5,17:17:00,Monday,17,Afternoon
4764,580727,22460,EMBOSSED GLASS TEALIGHT HOLDER,13,2011-12-05 17:17:00,2.46,14096,United Kingdom,31.98,2011,12,5,17:17:00,Monday,17,Afternoon
4765,580727,22653,BUTTON BOX ,4,2011-12-05 17:17:00,1.63,14096,United Kingdom,6.52,2011,12,5,17:17:00,Monday,17,Afternoon
4766,580727,23244,ROUND STORAGE TIN VINTAGE LEAF,1,2011-12-05 17:17:00,4.13,14096,United Kingdom,4.13,2011,12,5,17:17:00,Monday,17,Afternoon
4767,580727,85152,HAND OVER THE CHOCOLATE   SIGN ,11,2011-12-05 17:17:00,4.13,14096,United Kingdom,45.43,2011,12,5,17:17:00,Monday,17,Afternoon
4768,580736,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,2011-12-06 08:55:00,4.95,12716,France,19.8,2011,12,6,08:55:00,Tuesday,8,Morning
4769,580752,22584,PACK OF 6 PANETTONE GIFT BOXES,6,2011-12-06 09:56:00,2.55,12478,Greece,15.299999999999999,2011,12,6,09:56:00,Tuesday,9,Morning
4770,580752,23389,SPACEBOY MINI BACKPACK,4,2011-12-06 09:56:00,4.15,12478,Greece,16.6,2011,12,6,09:56:00,Tuesday,9,Morning
4771,580760,20723,STRAWBERRY CHARLOTTE BAG,10,2011-12-06 10:30:00,0.85,12877,United Kingdom,8.5,2011,12,6,10:30:00,Tuesday,10,Morning
4772,580774,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-12-06 11:05:00,2.95,13994,United Kingdom,17.700000000000003,2011,12,6,11:05:00,Tuesday,11,Morning
4773,580777,21411,GINGHAM HEART  DOORSTOP RED,8,2011-12-06 11:06:00,1.95,14547,United Kingdom,15.6,2011,12,6,11:06:00,Tuesday,11,Morning
4774,580820,22199,FRYING PAN RED RETROSPOT,1,2011-12-06 11:32:00,1.25,13685,United Kingdom,1.25,2011,12,6,11:32:00,Tuesday,11,Morning
4775,580833,22384,LUNCH BAG PINK POLKADOT,1,2011-12-06 11:41:00,1.65,16764,United Kingdom,1.65,2011,12,6,11:41:00,Tuesday,11,Morning
4776,580876,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,1,2011-12-06 12:12:00,0.39,14071,United Kingdom,0.39,2011,12,6,12:12:00,Tuesday,12,Morning
4777,580877,22562,MONSTERS STENCIL CRAFT,7,2011-12-06 12:15:00,1.25,17250,United Kingdom,8.75,2011,12,6,12:15:00,Tuesday,12,Morning
4778,580879,84519B,CARROT CHARLIE+LOLA COASTER SET,1,2011-12-06 12:18:00,1.25,17346,United Kingdom,1.25,2011,12,6,12:18:00,Tuesday,12,Morning
4779,580880,22742,MAKE YOUR OWN PLAYTIME CARD KIT,12,2011-12-06 12:19:00,0.79,14121,United Kingdom,9.48,2011,12,6,12:19:00,Tuesday,12,Morning
4780,580880,72819,CUPID DESIGN SCENTED CANDLES,12,2011-12-06 12:19:00,1.25,14121,United Kingdom,15.0,2011,12,6,12:19:00,Tuesday,12,Morning
4781,580883,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-12-06 12:21:00,2.95,16979,United Kingdom,2.95,2011,12,6,12:21:00,Tuesday,12,Morning
4782,580884,21064,BOOM BOX SPEAKER BOYS,2,2011-12-06 12:21:00,1.25,15907,United Kingdom,2.5,2011,12,6,12:21:00,Tuesday,12,Morning
4783,580887,84813,SET OF 4 DIAMOND NAPKIN RINGS,8,2011-12-06 12:26:00,2.95,13755,United Kingdom,23.6,2011,12,6,12:26:00,Tuesday,12,Morning
4784,580893,85034C,3 ROSE MORRIS BOXED CANDLES,1,2011-12-06 12:38:00,1.25,17290,United Kingdom,1.25,2011,12,6,12:38:00,Tuesday,12,Morning
4785,580903,20782,CAMOUFLAGE EAR MUFF HEADPHONES,1,2011-12-06 12:56:00,1.95,14606,United Kingdom,1.95,2011,12,6,12:56:00,Tuesday,12,Morning
4786,580903,22363,GLASS JAR MARMALADE ,1,2011-12-06 12:56:00,2.95,14606,United Kingdom,2.95,2011,12,6,12:56:00,Tuesday,12,Morning
4788,580904,22410,MONEY BOX HOUSEKEEPING DESIGN,6,2011-12-06 12:59:00,0.39,15311,United Kingdom,2.34,2011,12,6,12:59:00,Tuesday,12,Morning
4789,580904,22678,FRENCH BLUE METAL DOOR SIGN 3,1,2011-12-06 12:59:00,1.25,15311,United Kingdom,1.25,2011,12,6,12:59:00,Tuesday,12,Morning
4790,580907,22496,SET OF 2 ROUND TINS DUTCH CHEESE,12,2011-12-06 13:13:00,0.79,13507,United Kingdom,9.48,2011,12,6,13:13:00,Tuesday,13,Afternoon
4791,580939,22621,TRADITIONAL KNITTING NANCY,12,2011-12-06 14:14:00,1.65,14907,United Kingdom,19.799999999999997,2011,12,6,14:14:00,Tuesday,14,Afternoon
4792,580956,22515,CHILDS GARDEN SPADE PINK,1,2011-12-06 14:23:00,2.1,17841,United Kingdom,2.1,2011,12,6,14:23:00,Tuesday,14,Afternoon
4793,580956,23323,WHITE WICKER STAR ,6,2011-12-06 14:23:00,2.1,17841,United Kingdom,12.600000000000001,2011,12,6,14:23:00,Tuesday,14,Afternoon
4794,580956,M,Manual,4,2011-12-06 14:23:00,1.25,17841,United Kingdom,5.0,2011,12,6,14:23:00,Tuesday,14,Afternoon
4796,580958,23332,IVORY WICKER HEART LARGE,6,2011-12-06 14:30:00,1.65,17266,United Kingdom,9.899999999999999,2011,12,6,14:30:00,Tuesday,14,Afternoon
4797,580960,23201,JUMBO BAG ALPHABET,2,2011-12-06 14:35:00,2.08,16016,United Kingdom,4.16,2011,12,6,14:35:00,Tuesday,14,Afternoon
4798,580960,35095A,BLUE VICTORIAN FABRIC OVAL BOX,3,2011-12-06 14:35:00,0.42,16016,United Kingdom,1.26,2011,12,6,14:35:00,Tuesday,14,Afternoon
4799,580963,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-12-06 14:49:00,1.65,14868,United Kingdom,19.799999999999997,2011,12,6,14:49:00,Tuesday,14,Afternoon
4800,580969,21914,BLUE HARMONICA IN BOX ,12,2011-12-06 14:59:00,1.25,16076,United Kingdom,15.0,2011,12,6,14:59:00,Tuesday,14,Afternoon
4802,580982,22960,JAM MAKING SET WITH JARS,1,2011-12-06 16:21:00,4.25,17861,United Kingdom,4.25,2011,12,6,16:21:00,Tuesday,16,Afternoon
4803,580997,23439,HAND WARMER RED LOVE HEART,11,2011-12-06 17:23:00,2.1,15023,United Kingdom,23.1,2011,12,6,17:23:00,Tuesday,17,Afternoon
4804,580997,82582,AREA PATROLLED METAL SIGN,3,2011-12-06 17:23:00,2.1,15023,United Kingdom,6.300000000000001,2011,12,6,17:23:00,Tuesday,17,Afternoon
4805,580999,22744,MAKE YOUR OWN MONSOON CARD KIT,1,2011-12-06 17:49:00,0.79,17883,United Kingdom,0.79,2011,12,6,17:49:00,Tuesday,17,Afternoon
4806,581002,23525,WALL ART BUFFALO BILL ,6,2011-12-07 08:21:00,3.75,14708,United Kingdom,22.5,2011,12,7,08:21:00,Wednesday,8,Morning
4807,581003,21181,PLEASE ONE PERSON METAL SIGN,12,2011-12-07 08:38:00,2.1,14911,EIRE,25.200000000000003,2011,12,7,08:38:00,Wednesday,8,Morning
4808,581006,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-12-07 08:45:00,2.08,14911,EIRE,20.8,2011,12,7,08:45:00,Wednesday,8,Morning
4809,581022,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-12-07 10:25:00,2.08,12826,United Kingdom,20.8,2011,12,7,10:25:00,Wednesday,10,Morning
4810,581059,79321,CHILLI LIGHTS,4,2011-12-07 11:12:00,5.75,13267,United Kingdom,23.0,2011,12,7,11:12:00,Wednesday,11,Morning
4811,581098,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,2011-12-07 11:42:00,1.65,14911,EIRE,19.799999999999997,2011,12,7,11:42:00,Wednesday,11,Morning
4814,581114,22509,SEWING BOX RETROSPOT DESIGN ,1,2011-12-07 12:19:00,3.95,14527,United Kingdom,3.95,2011,12,7,12:19:00,Wednesday,12,Morning
4815,581123,21411,GINGHAM HEART  DOORSTOP RED,8,2011-12-07 12:34:00,1.95,15750,United Kingdom,15.6,2011,12,7,12:34:00,Wednesday,12,Morning
4816,581125,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,2011-12-07 12:41:00,0.79,14087,United Kingdom,0.79,2011,12,7,12:41:00,Wednesday,12,Morning
4817,581149,21446,12 RED ROSE PEG PLACE SETTINGS,2,2011-12-07 14:12:00,1.25,15471,United Kingdom,2.5,2011,12,7,14:12:00,Wednesday,14,Afternoon
4818,581166,23203,JUMBO BAG VINTAGE DOILY ,1,2011-12-07 14:43:00,2.08,15525,United Kingdom,2.08,2011,12,7,14:43:00,Wednesday,14,Afternoon
4819,581166,23256,CHILDRENS CUTLERY SPACEBOY ,1,2011-12-07 14:43:00,4.15,15525,United Kingdom,4.15,2011,12,7,14:43:00,Wednesday,14,Afternoon
4820,581173,20668,DISCO BALL CHRISTMAS DECORATION,24,2011-12-07 15:07:00,0.12,17870,United Kingdom,2.88,2011,12,7,15:07:00,Wednesday,15,Afternoon
4821,581173,21864,UNION JACK FLAG PASSPORT COVER ,1,2011-12-07 15:07:00,2.1,17870,United Kingdom,2.1,2011,12,7,15:07:00,Wednesday,15,Afternoon
4822,581173,84991,60 TEATIME FAIRY CAKE CASES,1,2011-12-07 15:07:00,0.55,17870,United Kingdom,0.55,2011,12,7,15:07:00,Wednesday,15,Afternoon
4825,581191,22795,SWEETHEART RECIPE BOOK STAND,3,2011-12-07 16:56:00,6.75,17449,United Kingdom,20.25,2011,12,7,16:56:00,Wednesday,16,Afternoon
4826,581193,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2011-12-07 17:05:00,4.95,17097,Spain,4.95,2011,12,7,17:05:00,Wednesday,17,Afternoon
4827,581193,23266,SET OF 3 WOODEN STOCKING DECORATION,2,2011-12-07 17:05:00,1.25,17097,Spain,2.5,2011,12,7,17:05:00,Wednesday,17,Afternoon
4828,581230,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,2011-12-08 10:24:00,0.42,14291,United Kingdom,10.08,2011,12,8,10:24:00,Thursday,10,Morning
4829,581230,23497,CLASSIC CHROME BICYCLE BELL ,12,2011-12-08 10:24:00,1.45,14291,United Kingdom,17.4,2011,12,8,10:24:00,Thursday,10,Morning
4830,581237,21174,POTTERING IN THE SHED METAL SIGN,2,2011-12-08 10:40:00,2.08,15443,United Kingdom,4.16,2011,12,8,10:40:00,Thursday,10,Morning
4831,581237,23498,CLASSIC BICYCLE CLIPS ,1,2011-12-08 10:40:00,1.45,15443,United Kingdom,1.45,2011,12,8,10:40:00,Thursday,10,Morning
4834,581310,22210,WOOD STAMP SET BEST WISHES,1,2011-12-08 11:43:00,0.83,16442,United Kingdom,0.83,2011,12,8,11:43:00,Thursday,11,Morning
4835,581310,22422,TOOTHPASTE TUBE PEN,1,2011-12-08 11:43:00,0.12,16442,United Kingdom,0.12,2011,12,8,11:43:00,Thursday,11,Morning
4836,581334,20978,36 PENCILS TUBE SKULLS,5,2011-12-08 12:07:00,1.25,17841,United Kingdom,6.25,2011,12,8,12:07:00,Thursday,12,Morning
4837,581334,21174,POTTERING IN THE SHED METAL SIGN,1,2011-12-08 12:07:00,2.08,17841,United Kingdom,2.08,2011,12,8,12:07:00,Thursday,12,Morning
4838,581336,23118,PARISIENNE JEWELLERY DRAWER ,2,2011-12-08 12:10:00,7.5,16161,United Kingdom,15.0,2011,12,8,12:10:00,Thursday,12,Morning
4839,581352,22481,BLACK TEA TOWEL CLASSIC DESIGN,2,2011-12-08 12:26:00,0.39,14698,United Kingdom,0.78,2011,12,8,12:26:00,Thursday,12,Morning
4840,581352,23457,LARGE PARLOUR PICTURE FRAME,1,2011-12-08 12:26:00,4.95,14698,United Kingdom,4.95,2011,12,8,12:26:00,Thursday,12,Morning
4841,581352,23576,SNACK TRAY RED VINTAGE DOILY,1,2011-12-08 12:26:00,1.95,14698,United Kingdom,1.95,2011,12,8,12:26:00,Thursday,12,Morning
4842,581376,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-12-08 12:43:00,1.65,14719,United Kingdom,1.65,2011,12,8,12:43:00,Thursday,12,Morning
4843,581378,21790,VINTAGE SNAP CARDS,6,2011-12-08 12:50:00,0.85,17673,United Kingdom,5.1,2011,12,8,12:50:00,Thursday,12,Morning
4844,581400,23505,PLAYING CARDS I LOVE LONDON ,2,2011-12-08 13:36:00,1.25,14056,United Kingdom,2.5,2011,12,8,13:36:00,Thursday,13,Afternoon
4845,581401,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-12-08 13:43:00,0.85,17644,United Kingdom,8.5,2011,12,8,13:43:00,Thursday,13,Afternoon
4846,581404,23323,WHITE WICKER STAR ,4,2011-12-08 13:47:00,2.1,13680,United Kingdom,8.4,2011,12,8,13:47:00,Thursday,13,Afternoon
4847,581405,22109,FULL ENGLISH BREAKFAST PLATE,1,2011-12-08 13:50:00,3.75,13521,United Kingdom,3.75,2011,12,8,13:50:00,Thursday,13,Afternoon
4848,581405,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-12-08 13:50:00,1.25,13521,United Kingdom,2.5,2011,12,8,13:50:00,Thursday,13,Afternoon
